"femaDeclarationString","disasterNumber","state","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate","stateNumberCode","fipsCountyCode","placeCode","designatedArea","declarationRequestNumber","hash","lastRefresh","id","fips","beginyear"
"DR-4349-AL",4349,"AL","DR",2017-11-17 00:45:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,1,3,99003,"Baldwin (County)",17138,"433e4fa8265ac48967cf1a4ccbdf0f71",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8930",1003,2017
"DR-4349-AL",4349,"AL","DR",2017-11-17 00:45:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,1,25,99025,"Clarke (County)",17138,"2f13f2fc639570664b01c2c74a79408a",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8933",1025,2017
"DR-4349-AL",4349,"AL","DR",2017-11-17 00:45:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,1,47,99047,"Dallas (County)",17138,"a94b74b94099d66687407b833789077f",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff893d",1047,2017
"DR-4349-AL",4349,"AL","DR",2017-11-17 00:45:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,1,87,99087,"Macon (County)",17138,"b59d2d87b498d6455dd979cfbb1ba01d",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff893f",1087,2017
"DR-4349-AL",4349,"AL","DR",2017-11-17 00:45:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,1,97,99097,"Mobile (County)",17138,"e909f8367a76f59d760bcb29d253bd2c",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8942",1097,2017
"DR-4349-AL",4349,"AL","DR",2017-11-17 00:45:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,1,1,99001,"Autauga (County)",17138,"9cc9c3d3845cf6ef29db516b9ba7e8ec",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8951",1001,2017
"DR-4350-MS",4350,"MS","DR",2017-11-22 21:00:00,2018,"Hurricane","HURRICANE NATE",0,0,1,0,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,28,131,99131,"Stone (County)",17137,"b24527d0b44ebef61a9f6d20c9c09fbe",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8960",28131,2017
"DR-4350-MS",4350,"MS","DR",2017-11-22 21:00:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,28,47,99047,"Harrison (County)",17137,"1e08f2840fab0984b52e5d334792dbc8",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8964",28047,2017
"DR-4350-MS",4350,"MS","DR",2017-11-22 21:00:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,28,45,99045,"Hancock (County)",17137,"d905342eea13b632e4fed67b62d66c62",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff896c",28045,2017
"DR-4349-AL",4349,"AL","DR",2017-11-17 00:45:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,1,129,99129,"Washington (County)",17138,"e32af18b5f7ab2b761ff263f95f69b62",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8970",1129,2017
"DR-4350-MS",4350,"MS","DR",2017-11-22 21:00:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,28,59,99059,"Jackson (County)",17137,"f3c88d36d565d5efdcc72363ce9a049d",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff897e",28059,2017
"DR-4350-MS",4350,"MS","DR",2017-11-22 21:00:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,28,39,99039,"George (County)",17137,"098643d5f0af06bc01c4aea4914eee73",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8991",28039,2017
"DR-4350-MS",4350,"MS","DR",2017-11-22 21:00:00,2018,"Hurricane","HURRICANE NATE",0,0,1,1,2017-10-06 19:34:40,2017-10-11 03:59:59,NA,28,41,99041,"Greene (County)",17137,"a1f3e6e67b2b140732bd11860672bbf8",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8999",28041,2017
"DR-4357-AS",4357,"AS","DR",2018-03-02 23:45:00,2018,"Hurricane","TROPICAL STORM GITA",1,0,1,1,2018-02-07 05:00:00,2018-02-13 04:59:00,NA,60,30,99030,"Rose Island (Island) (County-equivalent)",18007,"e730e0ffbf38922cecf293b0c7fb07e1",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8a24",60030,2018
"DR-4357-AS",4357,"AS","DR",2018-03-02 23:45:00,2018,"Hurricane","TROPICAL STORM GITA",1,0,1,1,2018-02-07 05:00:00,2018-02-13 04:59:00,NA,60,20,99020,"Manu'a (District)",18007,"b8074f2a7248a92ae50458cfefb09636",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8a3a",60020,2018
"DR-4357-AS",4357,"AS","DR",2018-03-02 23:45:00,2018,"Hurricane","TROPICAL STORM GITA",1,0,1,1,2018-02-07 05:00:00,2018-02-13 04:59:00,NA,60,40,99040,"Swains Island (Island) (County-equivalent)",18007,"46d555469a81afc6cad19413cddfe949",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8a40",60040,2018
"DR-4357-AS",4357,"AS","DR",2018-03-02 23:45:00,2018,"Hurricane","TROPICAL STORM GITA",1,0,1,1,2018-02-07 05:00:00,2018-02-13 04:59:00,NA,60,10,99010,"Eastern (District)",18007,"f14b07343eebd536b63629a68b61aca5",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8a42",60010,2018
"DR-4357-AS",4357,"AS","DR",2018-03-02 23:45:00,2018,"Hurricane","TROPICAL STORM GITA",1,0,1,1,2018-02-07 05:00:00,2018-02-13 04:59:00,NA,60,50,99050,"Western (District)",18007,"81ab649de2e8cf6bf47191f24a5c8fb5",2020-10-05 14:22:33,"5f7b2c2931a8c6681cff8a4d",60050,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,1,99001,"Alamance (County)",18102,"a470ec49a3c469afd554dd6f87a7c11e",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9048",37001,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,5,99005,"Alleghany (County)",18102,"7fa4fb5920429da089805c66eb4637bb",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff904a",37005,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,9,99009,"Ashe (County)",18102,"57689382e379813b5ac91b24e5a3366e",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff904e",37009,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,15,99015,"Bertie (County)",18102,"70d39b664d906f276896572f336b8cad",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9050",37015,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,25,99025,"Cabarrus (County)",18102,"d37b4aefd18f0e6d9280909b7f6e9eb3",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9053",37025,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,55,99055,"Dare (County)",18102,"836147af983d48e31a9b57805ea5896f",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff905b",37055,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,57,99057,"Davidson (County)",18102,"a2d393809964e2519949f8bceec054c5",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff905e",37057,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,77,99077,"Granville (County)",18102,"d120c59fd092d4ec58d33cdf1797963f",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9061",37077,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,111,99111,"McDowell (County)",18102,"0da97b0062fa2e62c7efceca94130800",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9064",37111,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,115,99115,"Madison (County)",18102,"b609f07af56a81380843613162f69e4b",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9067",37115,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,123,99123,"Montgomery (County)",18102,"8bc711a4c4f7147cd4f3b12b3c193692",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff906c",37123,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,145,99145,"Person (County)",18102,"50b71d8a4ae8149c18a6c93ca4b87771",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff906f",37145,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,149,99149,"Polk (County)",18102,"92dc1c1da183764df8f35544c00a71ac",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff907c",37149,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,151,99151,"Randolph (County)",18102,"59616bb40ddd81d4943719862c1e0fe1",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff907f",37151,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,159,99159,"Rowan (County)",18102,"d5609739cd617f9feb46384a288df4af",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9082",37159,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,167,99167,"Stanly (County)",18102,"1050e6039e91dec94a13c2475af2c6df",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9085",37167,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,177,99177,"Tyrrell (County)",18102,"88fda806c8efd16cfab7df9a74b7a769",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9088",37177,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,199,99199,"Yancey (County)",18102,"c2df50509ef30ed1d900765c7821d859",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9096",37199,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,7,99007,"Anson (County)",18102,"347c14f966e8c64f4ec3dc8e70dac272",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90a0",37007,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,13,99013,"Beaufort (County)",18102,"f530ea4cef4fbc6094b19b4bc177ef84",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90a5",37013,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,17,99017,"Bladen (County)",18102,"036972c3a4ca003258b0faefe133c332",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90aa",37017,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,19,99019,"Brunswick (County)",18102,"602211365986122d254c97983409efb0",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90ae",37019,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,0,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,63,99063,"Durham (County)",18102,"90be50cb15c592e215477e324fb6ce41",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90b1",37063,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,31,99031,"Carteret (County)",18102,"7278ec4a87737823508893ed09de79df",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90b3",37031,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,37,99037,"Chatham (County)",18102,"9b3ed88a5a3e9230f384ad05b4fd1303",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90b7",37037,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,47,99047,"Columbus (County)",18102,"83bcb7909289ffa1f3c1f5936353cefa",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90b9",37047,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,49,99049,"Craven (County)",18102,"1f174ed5f0621c5a75b1fd2a4a7a6115",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90c3",37049,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,51,99051,"Cumberland (County)",18102,"86cdea21842cbd00d8ec2f9f6e021e87",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90c5",37051,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,61,99061,"Duplin (County)",18102,"7384bad07eafe349aa8b33b9d74569b5",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90c8",37061,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,79,99079,"Greene (County)",18102,"4b3a32611fe70c289966d71093dc599f",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90d5",37079,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,81,99081,"Guilford (County)",18102,"ab4581b7411165a08136d754724e6ed8",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90dc",37081,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,85,99085,"Harnett (County)",18102,"5970169f8657b069e454a784bfbd3b16",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90e1",37085,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,93,99093,"Hoke (County)",18102,"b0ba0bdd2d06147e5c9da2b70850db5b",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90e4",37093,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,95,99095,"Hyde (County)",18102,"c3957d79fa38df6f5e34492ad5ab0f92",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90e6",37095,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,101,99101,"Johnston (County)",18102,"99da625481693ed2ec83928293e84c0c",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90e9",37101,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,103,99103,"Jones (County)",18102,"28d9b7cec1f0c2e6838e394f3f7d3a7d",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90eb",37103,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,105,99105,"Lee (County)",18102,"ee435d1176d713222f619809b174d8e4",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90ee",37105,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,107,99107,"Lenoir (County)",18102,"b35a401d7ebef5d09358f0392e4a0cf4",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90f9",37107,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,125,99125,"Moore (County)",18102,"d36619cb3c1492984cf5f6a685b1f874",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff90fc",37125,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,129,99129,"New Hanover (County)",18102,"decaaf29b44ee240376180664334c11f",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9100",37129,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,133,99133,"Onslow (County)",18102,"f10ca0f309a73bc60e462c0424dced06",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9103",37133,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,135,99135,"Orange (County)",18102,"effe5b641bdd1eda7a45c9c66760338d",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9106",37135,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,137,99137,"Pamlico (County)",18102,"481d9bc700ff3f0e48477e1c3759a3c2",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9108",37137,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,141,99141,"Pender (County)",18102,"3363698aade5755681ab8b18fc986b9c",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff910b",37141,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,147,99147,"Pitt (County)",18102,"624a154eac2a7784b2e2f0b28bed6c37",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff910f",37147,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,153,99153,"Richmond (County)",18102,"14feb49036cdb482a388f49d6c9d8fe8",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9113",37153,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,155,99155,"Robeson (County)",18102,"4129ff8b42467c07aba11e55cc245071",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9116",37155,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,163,99163,"Sampson (County)",18102,"2d2a424ae0ed71d15f6e86678f13fe63",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff911c",37163,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,165,99165,"Scotland (County)",18102,"16079547983c8f4575d29be1fe7ad022",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9125",37165,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,179,99179,"Union (County)",18102,"5db1b62963f962eaf73a5181fe062945",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9128",37179,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,191,99191,"Wayne (County)",18102,"40eef9daa1d650b9f556860b7be57b54",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9130",37191,2018
"DR-4393-NC",4393,"NC","DR",2018-09-15 03:00:00,2018,"Hurricane","HURRICANE FLORENCE",1,0,1,1,2018-09-07 04:01:00,2018-09-30 03:59:00,NA,37,195,99195,"Wilson (County)",18102,"5dc66077cc9da23e157c6c8095e2ada3",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9135",37195,2018
"DR-4394-SC",4394,"SC","DR",2018-09-17 02:57:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-08 04:01:00,2018-10-09 03:59:00,NA,45,15,99015,"Berkeley (County)",18103,"620eccf68a66ff761b7470e9a64d2e96",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9139",45015,2018
"DR-4394-SC",4394,"SC","DR",2018-09-17 02:57:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-08 04:01:00,2018-10-09 03:59:00,NA,45,17,99017,"Calhoun (County)",18103,"1c6153b02a018f67bf2e35fffe120e45",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff913c",45017,2018
"DR-4394-SC",4394,"SC","DR",2018-09-17 02:57:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-08 04:01:00,2018-10-09 03:59:00,NA,45,19,99019,"Charleston (County)",18103,"698ad0d1fff97e202e6b76189dfc4ed8",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff913f",45019,2018
"DR-4394-SC",4394,"SC","DR",2018-09-17 02:57:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-08 04:01:00,2018-10-09 03:59:00,NA,45,27,99027,"Clarendon (County)",18103,"0b16af8076d619a8a41547fe00192d79",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9149",45027,2018
"DR-4394-SC",4394,"SC","DR",2018-09-17 02:57:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-08 04:01:00,2018-10-09 03:59:00,NA,45,29,99029,"Colleton (County)",18103,"16f12760b618fb891bf971848116700d",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff914c",45029,2018
"DR-4394-SC",4394,"SC","DR",2018-09-17 02:57:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-08 04:01:00,2018-10-09 03:59:00,NA,45,35,99035,"Dorchester (County)",18103,"05568a03a5a4afe5023d4a5eb4a00034",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff914f",45035,2018
"DR-4394-SC",4394,"SC","DR",2018-09-17 02:57:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-08 04:01:00,2018-10-09 03:59:00,NA,45,53,99053,"Jasper (County)",18103,"a3609c11203783fbb4b69c037b77be79",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9151",45053,2018
"DR-4394-SC",4394,"SC","DR",2018-09-17 02:57:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-08 04:01:00,2018-10-09 03:59:00,NA,45,57,99057,"Lancaster (County)",18103,"ebff18c3c75c21b77f20769ed953b286",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9155",45057,2018
"DR-4394-SC",4394,"SC","DR",2018-09-17 02:57:00,2018,"Hurricane","HURRICANE FLORENCE",0,0,1,1,2018-09-08 04:01:00,2018-10-09 03:59:00,NA,45,75,99075,"Orangeburg (County)",18103,"e197b24a7e8f01f854365fc74567df5b",2020-10-05 14:22:34,"5f7b2c2a31a8c6681cff9159",45075,2018
